,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur,new_id,student,worker,new_id_2
13729,8,-2,4,1025,1035,-2,6,1,3,3,10,1180,False,False,1180
13730,9,5,-2,1035,1440,1,-2,-2,-2,-2,405,1180,False,False,1180
13731,1,1,-2,0,630,1,-2,-2,-2,-2,630,1181,False,False,1181
13732,2,-2,1,630,640,-2,1,3,3,2,10,1181,False,False,1181
13733,3,2,-2,640,1020,3,-2,-2,-2,-2,380,1181,False,True,1181
13734,4,-2,2,1020,1035,-2,3,1,3,3,15,1181,False,False,1181
13735,5,3,-2,1035,1440,1,-2,-2,-2,-2,405,1181,False,False,1181
13793,1,1,-2,0,420,1,-2,-2,-2,-2,420,1188,False,False,1188
13794,2,-2,1,420,465,-2,1,18,4,1,45,1188,False,False,1188
13795,3,2,-2,465,525,18,-2,-2,-2,-2,60,1188,False,False,1188
13796,4,-2,2,525,540,-2,18,14,4,1,15,1188,False,False,1188
13797,5,3,-2,540,600,14,-2,-2,-2,-2,60,1188,False,False,1188
13798,6,-2,3,600,615,-2,14,11,4,1,15,1188,False,False,1188
13799,7,4,-2,615,690,11,-2,-2,-2,-2,75,1188,False,False,1188
13800,8,-2,4,690,705,-2,11,14,4,1,15,1188,False,False,1188
13801,9,5,-2,705,720,14,-2,-2,-2,-2,15,1188,False,False,1188
13802,10,-2,5,720,765,-2,14,1,4,1,45,1188,False,False,1188
13803,11,6,-2,765,1440,1,-2,-2,-2,-2,675,1188,False,False,1188
13804,1,1,-2,0,480,1,-2,-2,-2,-2,480,1188,False,False,1188
13805,2,-2,1,480,489,-2,1,13,3,1,9,1188,False,False,1188
13806,3,2,-2,489,497,13,-2,-2,-2,-2,8,1188,False,False,1188
13807,4,-2,2,497,504,-2,13,1,3,1,7,1188,False,False,1188
13808,5,3,-2,504,875,1,-2,-2,-2,-2,371,1188,False,False,1188
13809,6,-2,3,875,910,-2,1,16,1,1,35,1188,False,False,1188
13810,7,4,-2,910,911,16,-2,-2,-2,-2,1,1188,False,False,1188
13811,8,-2,4,911,940,-2,16,1,1,1,29,1188,False,False,1188
13812,9,5,-2,940,1440,1,-2,-2,-2,-2,500,1188,False,False,1188
13813,1,1,-2,0,430,1,-2,-2,-2,-2,430,1188,False,False,1188
13814,2,-2,1,430,450,-2,1,3,3,1,20,1188,False,False,1188
13815,3,2,-2,450,1110,3,-2,-2,-2,-2,660,1188,False,True,1188
13816,4,-2,2,1110,1130,-2,3,1,3,1,20,1188,False,False,1188
13817,5,3,-2,1130,1200,1,-2,-2,-2,-2,70,1188,False,False,1188
13818,6,-2,3,1200,1210,-2,1,6,3,1,10,1188,False,False,1188
13819,7,4,-2,1210,1211,6,-2,-2,-2,-2,1,1188,False,False,1188
13820,8,-2,4,1211,1220,-2,6,1,3,2,9,1188,False,False,1188
13821,9,5,-2,1220,1440,1,-2,-2,-2,-2,220,1188,False,False,1188
13822,1,1,-2,0,465,1,-2,-2,-2,-2,465,1189,False,False,1189
13823,2,-2,1,465,475,-2,1,6,4,3,10,1189,False,False,1189
13824,3,2,-2,475,480,6,-2,-2,-2,-2,5,1189,False,False,1189
13825,4,-2,2,480,505,-2,6,6,4,2,25,1189,False,False,1189
13826,5,3,-2,505,507,6,-2,-2,-2,-2,2,1189,False,False,1189
13827,6,-2,3,507,510,-2,6,3,4,1,3,1189,False,False,1189
13828,7,4,-2,510,780,3,-2,-2,-2,-2,270,1189,False,True,1189
13829,8,-2,4,780,784,-2,3,6,4,1,4,1189,False,False,1189
13830,9,5,-2,784,787,6,-2,-2,-2,-2,3,1189,False,False,1189
13831,10,-2,5,787,790,-2,6,6,4,2,3,1189,False,False,1189
13832,11,6,-2,790,792,6,-2,-2,-2,-2,2,1189,False,False,1189
13833,12,-2,6,792,795,-2,6,3,4,1,3,1189,False,False,1189
13834,13,7,-2,795,975,3,-2,-2,-2,-2,180,1189,False,True,1189
13835,14,-2,7,975,980,-2,3,6,4,1,5,1189,False,False,1189
13836,15,8,-2,980,981,6,-2,-2,-2,-2,1,1189,False,False,1189
13837,16,-2,8,981,1008,-2,6,6,4,2,27,1189,False,False,1189
13838,17,9,-2,1008,1010,6,-2,-2,-2,-2,2,1189,False,False,1189
13839,18,-2,9,1010,1020,-2,6,6,4,3,10,1189,False,False,1189
13840,19,10,-2,1020,1021,6,-2,-2,-2,-2,1,1189,False,False,1189
13841,20,-2,10,1021,1026,-2,6,11,4,2,5,1189,False,False,1189
13842,21,11,-2,1026,1050,11,-2,-2,-2,-2,24,1189,False,False,1189
13843,22,-2,11,1050,1060,-2,11,1,4,2,10,1189,False,False,1189
13844,23,12,-2,1060,1440,1,-2,-2,-2,-2,380,1189,False,False,1189
13900,1,1,-2,0,360,1,-2,-2,-2,-2,360,1194,False,False,1194
13901,2,-2,1,360,555,-2,1,2,3,1,195,1194,False,False,1194
13902,3,2,-2,555,664,2,-2,-2,-2,-2,109,1194,False,True,1194
13903,4,-2,2,664,680,-2,2,11,3,1,16,1194,False,False,1194
13904,5,3,-2,680,740,11,-2,-2,-2,-2,60,1194,False,False,1194
13905,6,-2,3,740,770,-2,11,12,3,1,30,1194,False,False,1194
13906,7,4,-2,770,781,12,-2,-2,-2,-2,11,1194,False,False,1194
13907,8,-2,4,781,808,-2,12,1,3,1,27,1194,False,False,1194
13908,9,5,-2,808,1058,1,-2,-2,-2,-2,250,1194,False,False,1194
13909,10,-2,5,1058,1085,-2,1,13,3,4,27,1194,False,False,1194
13910,11,6,-2,1085,1160,13,-2,-2,-2,-2,75,1194,False,False,1194
13911,12,-2,6,1160,1188,-2,13,1,3,4,28,1194,False,False,1194
13912,13,7,-2,1188,1440,1,-2,-2,-2,-2,252,1194,False,False,1194
13913,1,1,-2,0,370,1,-2,-2,-2,-2,370,1194,False,False,1194
13914,2,-2,1,370,385,-2,1,3,3,1,15,1194,False,False,1194
13915,3,2,-2,385,880,3,-2,-2,-2,-2,495,1194,False,True,1194
13916,4,-2,2,880,900,-2,3,1,3,1,20,1194,False,False,1194
13917,5,3,-2,900,1440,1,-2,-2,-2,-2,540,1194,False,False,1194
13918,1,1,-2,0,390,1,-2,-2,-2,-2,390,1195,False,False,1195
13919,2,-2,1,390,405,-2,1,11,6,1,15,1195,False,False,1195
13920,3,2,-2,405,410,11,-2,-2,-2,-2,5,1195,False,False,1195
13921,4,-2,2,410,420,-2,11,3,6,1,10,1195,False,False,1195
13922,5,3,-2,420,870,3,-2,-2,-2,-2,450,1195,False,True,1195
13923,6,-2,3,870,900,-2,3,12,6,1,30,1195,False,False,1195
13924,7,4,-2,900,930,12,-2,-2,-2,-2,30,1195,False,False,1195
13925,8,-2,4,930,940,-2,12,11,6,1,10,1195,False,False,1195
13926,9,5,-2,940,950,11,-2,-2,-2,-2,10,1195,False,False,1195
13927,10,-2,5,950,975,-2,11,1,6,1,25,1195,False,False,1195
13928,11,6,-2,975,1440,1,-2,-2,-2,-2,465,1195,False,False,1195
13948,1,1,-2,0,405,1,-2,-2,-2,-2,405,1199,False,False,1199
13949,2,-2,1,405,412,-2,1,3,3,1,7,1199,False,False,1199
13950,3,2,-2,412,720,3,-2,-2,-2,-2,308,1199,False,True,1199
13951,4,-2,2,720,727,-2,3,1,3,1,7,1199,False,False,1199
13952,5,3,-2,727,740,1,-2,-2,-2,-2,13,1199,False,False,1199
13953,6,-2,3,740,747,-2,1,3,3,1,7,1199,False,False,1199
13954,7,4,-2,747,960,3,-2,-2,-2,-2,213,1199,False,True,1199
13955,8,-2,4,960,975,-2,3,16,3,1,15,1199,False,False,1199
13956,9,5,-2,975,1050,16,-2,-2,-2,-2,75,1199,False,False,1199
13957,10,-2,5,1050,1065,-2,16,1,3,1,15,1199,False,False,1199
13958,11,6,-2,1065,1200,1,-2,-2,-2,-2,135,1199,False,False,1199
13959,12,-2,6,1200,1205,-2,1,17,3,1,5,1199,False,False,1199
13960,13,7,-2,1205,1320,17,-2,-2,-2,-2,115,1199,False,False,1199
13961,14,-2,7,1320,1325,-2,17,1,3,1,5,1199,False,False,1199
13962,15,8,-2,1325,1440,1,-2,-2,-2,-2,115,1199,False,False,1199
13963,1,1,-2,0,600,1,-2,-2,-2,-2,600,1200,False,False,1200
13964,2,-2,1,600,610,-2,1,11,3,1,10,1200,False,False,1200
13965,3,2,-2,610,690,11,-2,-2,-2,-2,80,1200,False,False,1200
13966,4,-2,2,690,700,-2,11,5,3,1,10,1200,False,False,1200
13967,5,3,-2,700,1440,5,-2,-2,-2,-2,740,1200,False,True,1200
13968,1,1,-2,0,1144,1,-2,-2,-2,-2,1144,1200,False,False,1200
13969,2,-2,1,1144,1155,-2,1,11,6,1,11,1200,False,False,1200
13970,3,2,-2,1155,1440,11,-2,-2,-2,-2,285,1200,False,False,1200
13971,1,1,-2,0,620,1,-2,-2,-2,-2,620,1200,False,False,1200
13972,2,-2,1,620,625,-2,1,3,3,1,5,1200,False,False,1200
13973,3,2,-2,625,645,3,-2,-2,-2,-2,20,1200,False,True,1200
13974,4,-2,2,645,650,-2,3,1,3,1,5,1200,False,False,1200
13975,5,3,-2,650,810,1,-2,-2,-2,-2,160,1200,False,False,1200
13976,6,-2,3,810,840,-2,1,18,3,1,30,1200,False,False,1200
13977,7,4,-2,840,860,18,-2,-2,-2,-2,20,1200,False,False,1200
13978,8,-2,4,860,865,-2,18,12,3,1,5,1200,False,False,1200
13979,9,5,-2,865,970,12,-2,-2,-2,-2,105,1200,False,False,1200
13980,10,-2,5,970,975,-2,12,3,3,1,5,1200,False,False,1200
13981,11,6,-2,975,1085,3,-2,-2,-2,-2,110,1200,False,True,1200
13982,12,-2,6,1085,1090,-2,3,14,3,1,5,1200,False,False,1200
13983,13,7,-2,1090,1145,14,-2,-2,-2,-2,55,1200,False,False,1200
13984,14,-2,7,1145,1150,-2,14,3,3,1,5,1200,False,False,1200
13985,15,8,-2,1150,1440,3,-2,-2,-2,-2,290,1200,False,True,1200
13986,1,1,-2,0,450,1,-2,-2,-2,-2,450,1200,False,False,1200
13987,2,-2,1,450,470,-2,1,19,6,2,20,1200,False,False,1200
13988,3,2,-2,470,690,19,-2,-2,-2,-2,220,1200,False,False,1200
13989,4,-2,2,690,700,-2,19,13,6,2,10,1200,False,False,1200
13990,5,3,-2,700,750,13,-2,-2,-2,-2,50,1200,False,False,1200
13991,6,-2,3,750,765,-2,13,19,6,2,15,1200,False,False,1200
13992,7,4,-2,765,900,19,-2,-2,-2,-2,135,1200,False,False,1200
13993,8,-2,4,900,920,-2,19,1,6,2,20,1200,False,False,1200
13994,9,5,-2,920,1005,1,-2,-2,-2,-2,85,1200,False,False,1200
13995,10,-2,5,1005,1008,-2,1,13,1,2,3,1200,False,False,1200
13996,11,6,-2,1008,1080,13,-2,-2,-2,-2,72,1200,False,False,1200
13997,12,-2,6,1080,1083,-2,13,1,1,2,3,1200,False,False,1200
13998,13,7,-2,1083,1440,1,-2,-2,-2,-2,357,1200,False,False,1200
14024,1,1,-2,0,530,1,-2,-2,-2,-2,530,1202,False,False,1202
14025,2,-2,1,530,543,-2,1,11,3,2,13,1202,False,False,1202
14026,3,2,-2,543,560,11,-2,-2,-2,-2,17,1202,False,False,1202
14027,4,-2,2,560,570,-2,11,18,3,2,10,1202,False,False,1202
14028,5,3,-2,570,580,18,-2,-2,-2,-2,10,1202,False,False,1202
14029,6,-2,3,580,600,-2,18,13,3,2,20,1202,False,False,1202
14030,7,4,-2,600,690,13,-2,-2,-2,-2,90,1202,False,False,1202
14031,8,-2,4,690,729,-2,13,1,3,2,39,1202,False,False,1202
14032,9,5,-2,729,1440,1,-2,-2,-2,-2,711,1202,False,False,1202
14033,1,1,-2,0,360,1,-2,-2,-2,-2,360,1202,False,False,1202
14034,2,-2,1,360,380,-2,1,4,3,3,20,1202,False,False,1202
14035,3,2,-2,380,500,4,-2,-2,-2,-2,120,1202,False,True,1202
14036,4,-2,2,500,605,-2,4,4,6,1,105,1202,False,False,1202
14037,5,3,-2,605,740,4,-2,-2,-2,-2,135,1202,False,True,1202
14038,6,-2,3,740,765,-2,4,13,6,1,25,1202,False,False,1202
14039,7,4,-2,765,855,13,-2,-2,-2,-2,90,1202,False,False,1202
14040,8,-2,4,855,960,-2,13,3,6,1,105,1202,False,False,1202
14041,9,5,-2,960,1020,3,-2,-2,-2,-2,60,1202,False,True,1202
14042,10,-2,5,1020,1050,-2,3,1,3,3,30,1202,False,False,1202
14043,11,6,-2,1050,1440,1,-2,-2,-2,-2,390,1202,False,False,1202
14044,1,1,-2,0,360,1,-2,-2,-2,-2,360,1203,False,False,1203
14045,2,-2,1,360,380,-2,1,3,3,3,20,1203,False,False,1203
14046,3,2,-2,380,600,3,-2,-2,-2,-2,220,1203,False,True,1203
14047,4,-2,2,600,645,-2,3,4,6,1,45,1203,False,False,1203
14048,5,3,-2,645,810,4,-2,-2,-2,-2,165,1203,False,True,1203
14049,6,-2,3,810,858,-2,4,3,6,1,48,1203,False,False,1203
14050,7,4,-2,858,1020,3,-2,-2,-2,-2,162,1203,False,True,1203
14051,8,-2,4,1020,1050,-2,3,1,3,3,30,1203,False,False,1203
14052,9,5,-2,1050,1440,1,-2,-2,-2,-2,390,1203,False,False,1203
14066,1,1,-2,0,390,1,-2,-2,-2,-2,390,1205,False,False,1205
14067,2,-2,1,390,435,-2,1,3,6,1,45,1205,False,False,1205
14068,3,2,-2,435,495,3,-2,-2,-2,-2,60,1205,False,True,1205
14069,4,-2,2,495,540,-2,3,3,97,3,45,1205,False,False,1205
14070,5,3,-2,540,705,3,-2,-2,-2,-2,165,1205,False,True,1205
14071,6,-2,3,705,735,-2,3,3,97,3,30,1205,False,False,1205
14072,7,4,-2,735,930,3,-2,-2,-2,-2,195,1205,False,True,1205
14073,8,-2,4,930,990,-2,3,3,97,3,60,1205,False,False,1205
14074,9,5,-2,990,1020,3,-2,-2,-2,-2,30,1205,False,True,1205
14075,10,-2,5,1020,1080,-2,3,1,6,2,60,1205,False,False,1205
14076,11,6,-2,1080,1440,1,-2,-2,-2,-2,360,1205,False,False,1205
14077,1,1,-2,0,450,1,-2,-2,-2,-2,450,1205,False,False,1205
14078,2,-2,1,450,455,-2,1,17,3,1,5,1205,False,False,1205
14079,3,2,-2,455,510,17,-2,-2,-2,-2,55,1205,False,False,1205
14080,4,-2,2,510,515,-2,17,1,3,2,5,1205,False,False,1205
14081,5,3,-2,515,555,1,-2,-2,-2,-2,40,1205,False,False,1205
14082,6,-2,3,555,560,-2,1,7,3,2,5,1205,False,False,1205
14083,7,4,-2,560,570,7,-2,-2,-2,-2,10,1205,False,False,1205
14084,8,-2,4,570,575,-2,7,11,3,2,5,1205,False,False,1205
14085,9,5,-2,575,600,11,-2,-2,-2,-2,25,1205,False,False,1205
14086,10,-2,5,600,605,-2,11,7,3,2,5,1205,False,False,1205
14087,11,6,-2,605,655,7,-2,-2,-2,-2,50,1205,False,False,1205
14088,12,-2,6,655,660,-2,7,1,3,1,5,1205,False,False,1205
14089,13,7,-2,660,1440,1,-2,-2,-2,-2,780,1205,False,False,1205
14090,1,1,-2,0,418,1,-2,-2,-2,-2,418,1205,False,False,1205
14091,2,-2,1,418,429,-2,1,7,4,1,11,1205,False,False,1205
14092,3,2,-2,429,437,7,-2,-2,-2,-2,8,1205,False,False,1205
14093,4,-2,2,437,462,-2,7,3,12,6,25,1205,False,False,1205
14094,5,3,-2,462,1029,3,-2,-2,-2,-2,567,1205,False,True,1205
14095,6,-2,3,1029,1062,-2,3,7,12,6,33,1205,False,False,1205
14096,7,4,-2,1062,1068,7,-2,-2,-2,-2,6,1205,False,False,1205
14097,8,-2,4,1068,1084,-2,7,6,4,1,16,1205,False,False,1205
14098,9,5,-2,1084,1094,6,-2,-2,-2,-2,10,1205,False,False,1205
14099,10,-2,5,1094,1110,-2,6,1,4,2,16,1205,False,False,1205
14100,11,6,-2,1110,1149,1,-2,-2,-2,-2,39,1205,False,False,1205
14101,12,-2,6,1149,1168,-2,1,1,4,2,19,1205,False,False,1205
14102,13,7,-2,1168,1230,1,-2,-2,-2,-2,62,1205,False,False,1205
14103,14,-2,7,1230,1235,-2,1,13,4,2,5,1205,False,False,1205
14104,15,8,-2,1235,1250,13,-2,-2,-2,-2,15,1205,False,False,1205
14105,16,-2,8,1250,1265,-2,13,1,4,2,15,1205,False,False,1205
14106,17,9,-2,1265,1440,1,-2,-2,-2,-2,175,1205,False,False,1205
14107,1,1,-2,0,525,1,-2,-2,-2,-2,525,1205,False,False,1205
14108,2,-2,1,525,540,-2,1,3,4,1,15,1205,False,False,1205
14109,3,2,-2,540,720,3,-2,-2,-2,-2,180,1205,False,True,1205
14110,4,-2,2,720,730,-2,3,11,4,1,10,1205,False,False,1205
14111,5,3,-2,730,735,11,-2,-2,-2,-2,5,1205,False,False,1205
14112,6,-2,3,735,745,-2,11,1,4,1,10,1205,False,False,1205
14113,7,4,-2,745,765,1,-2,-2,-2,-2,20,1205,False,False,1205
14114,8,-2,4,765,780,-2,1,3,4,1,15,1205,False,False,1205
14115,9,5,-2,780,1080,3,-2,-2,-2,-2,300,1205,False,True,1205
14116,10,-2,5,1080,1085,-2,3,1,4,1,5,1205,False,False,1205
14117,11,6,-2,1085,1130,1,-2,-2,-2,-2,45,1205,False,False,1205
14118,12,-2,6,1130,1150,-2,1,1,4,1,20,1205,False,False,1205
14119,13,7,-2,1150,1440,1,-2,-2,-2,-2,290,1205,False,False,1205
14120,1,1,-2,0,780,1,-2,-2,-2,-2,780,1206,False,False,1206
14121,2,-2,1,780,810,-2,1,3,6,1,30,1206,False,False,1206
14122,3,2,-2,810,1290,3,-2,-2,-2,-2,480,1206,False,True,1206
14123,4,-2,2,1290,1320,-2,3,1,6,1,30,1206,False,False,1206
14124,5,3,-2,1320,1440,1,-2,-2,-2,-2,120,1206,False,False,1206
14125,1,1,-2,0,420,1,-2,-2,-2,-2,420,1207,False,False,1207
14126,2,-2,1,420,470,-2,1,3,3,1,50,1207,False,False,1207
14127,3,2,-2,470,1020,3,-2,-2,-2,-2,550,1207,False,True,1207
14128,4,-2,2,1020,1060,-2,3,1,3,1,40,1207,False,False,1207
14129,5,3,-2,1060,1140,1,-2,-2,-2,-2,80,1207,False,False,1207
14130,6,-2,3,1140,1155,-2,1,13,3,2,15,1207,False,False,1207
14131,7,4,-2,1155,1180,13,-2,-2,-2,-2,25,1207,False,False,1207
14132,8,-2,4,1180,1205,-2,13,1,3,2,25,1207,False,False,1207
14133,9,5,-2,1205,1440,1,-2,-2,-2,-2,235,1207,False,False,1207
14134,1,1,-2,0,450,1,-2,-2,-2,-2,450,1208,False,False,1208
14135,2,-2,1,450,540,-2,1,3,3,1,90,1208,False,False,1208
14136,3,2,-2,540,1020,3,-2,-2,-2,-2,480,1208,False,True,1208
14137,4,-2,2,1020,1125,-2,3,1,3,1,105,1208,False,False,1208
14138,5,3,-2,1125,1140,1,-2,-2,-2,-2,15,1208,False,False,1208
14139,6,-2,3,1140,1155,-2,1,13,3,2,15,1208,False,False,1208
14140,7,4,-2,1155,1185,13,-2,-2,-2,-2,30,1208,False,False,1208
14141,8,-2,4,1185,1205,-2,13,1,3,2,20,1208,False,False,1208
14142,9,5,-2,1205,1440,1,-2,-2,-2,-2,235,1208,False,False,1208
14143,1,1,-2,0,320,1,-2,-2,-2,-2,320,1209,False,False,1209
14144,2,-2,1,320,330,-2,1,16,3,1,10,1209,False,False,1209
14145,3,2,-2,330,423,16,-2,-2,-2,-2,93,1209,False,False,1209
14146,4,-2,2,423,426,-2,16,7,3,1,3,1209,False,False,1209
14147,5,3,-2,426,445,7,-2,-2,-2,-2,19,1209,False,False,1209
14148,6,-2,3,445,470,-2,7,3,3,3,25,1209,False,False,1209
14149,7,4,-2,470,790,3,-2,-2,-2,-2,320,1209,False,True,1209
14150,8,-2,4,790,792,-2,3,16,1,1,2,1209,False,False,1209
14151,9,5,-2,792,832,16,-2,-2,-2,-2,40,1209,False,False,1209
14152,10,-2,5,832,834,-2,16,3,1,1,2,1209,False,False,1209
14153,11,6,-2,834,1020,3,-2,-2,-2,-2,186,1209,False,True,1209
14154,12,-2,6,1020,1067,-2,3,1,11,1,47,1209,False,False,1209
14155,13,7,-2,1067,1440,1,-2,-2,-2,-2,373,1209,False,False,1209
14156,1,1,-2,0,375,1,-2,-2,-2,-2,375,1210,False,False,1210
14157,2,-2,1,375,405,-2,1,3,3,1,30,1210,False,False,1210
14158,3,2,-2,405,885,3,-2,-2,-2,-2,480,1210,False,True,1210
14159,4,-2,2,885,915,-2,3,1,3,1,30,1210,False,False,1210
14160,5,3,-2,915,935,1,-2,-2,-2,-2,20,1210,False,False,1210
14161,6,-2,3,935,940,-2,1,16,3,1,5,1210,False,False,1210
14162,7,4,-2,940,955,16,-2,-2,-2,-2,15,1210,False,False,1210
14163,8,-2,4,955,960,-2,16,1,3,1,5,1210,False,False,1210
14164,9,5,-2,960,1440,1,-2,-2,-2,-2,480,1210,False,False,1210
14170,1,1,-2,0,425,1,-2,-2,-2,-2,425,1212,False,False,1212
14171,2,-2,1,425,458,-2,1,3,3,1,33,1212,False,False,1212
14172,3,2,-2,458,1025,3,-2,-2,-2,-2,567,1212,False,True,1212
14173,4,-2,2,1025,1060,-2,3,1,3,1,35,1212,False,False,1212
14174,5,3,-2,1060,1440,1,-2,-2,-2,-2,380,1212,False,False,1212
14207,1,1,-2,0,660,2,-2,-2,-2,-2,660,1216,False,True,1216
14208,2,-2,1,660,665,-2,2,11,3,1,5,1216,False,False,1216
14209,3,2,-2,665,675,11,-2,-2,-2,-2,10,1216,False,False,1216
14210,4,-2,2,675,750,-2,11,3,3,1,75,1216,False,False,1216
14211,5,3,-2,750,780,3,-2,-2,-2,-2,30,1216,False,True,1216
14212,6,-2,3,780,790,-2,3,13,3,2,10,1216,False,False,1216
14213,7,4,-2,790,850,13,-2,-2,-2,-2,60,1216,False,False,1216
14214,8,-2,4,850,860,-2,13,3,3,2,10,1216,False,False,1216
14215,9,5,-2,860,865,3,-2,-2,-2,-2,5,1216,False,True,1216
14216,10,-2,5,865,900,-2,3,11,3,1,35,1216,False,False,1216
14217,11,6,-2,900,1020,11,-2,-2,-2,-2,120,1216,False,False,1216
14218,12,-2,6,1020,1080,-2,11,1,3,1,60,1216,False,False,1216
14219,13,7,-2,1080,1100,1,-2,-2,-2,-2,20,1216,False,False,1216
14220,14,-2,7,1100,1110,-2,1,15,3,1,10,1216,False,False,1216
14221,15,8,-2,1110,1260,15,-2,-2,-2,-2,150,1216,False,False,1216
14222,16,-2,8,1260,1265,-2,15,13,3,1,5,1216,False,False,1216
14223,17,9,-2,1265,1272,13,-2,-2,-2,-2,7,1216,False,False,1216
14224,18,-2,9,1272,1277,-2,13,1,3,1,5,1216,False,False,1216
14225,19,10,-2,1277,1440,1,-2,-2,-2,-2,163,1216,False,False,1216
14226,1,1,-2,0,710,1,-2,-2,-2,-2,710,1216,False,False,1216
14227,2,-2,1,710,720,-2,1,11,3,4,10,1216,False,False,1216
14228,3,2,-2,720,810,11,-2,-2,-2,-2,90,1216,False,False,1216
14229,4,-2,2,810,825,-2,11,11,3,4,15,1216,False,False,1216
14230,5,3,-2,825,855,11,-2,-2,-2,-2,30,1216,False,False,1216
14231,6,-2,3,855,875,-2,11,1,3,4,20,1216,False,False,1216
14232,7,4,-2,875,1440,1,-2,-2,-2,-2,565,1216,False,False,1216
14254,1,1,-2,0,405,1,-2,-2,-2,-2,405,1220,False,False,1220
14255,2,-2,1,405,420,-2,1,3,3,1,15,1220,False,False,1220
14256,3,2,-2,420,930,3,-2,-2,-2,-2,510,1220,False,True,1220
14257,4,-2,2,930,940,-2,3,1,3,1,10,1220,False,False,1220
14258,5,3,-2,940,1080,1,-2,-2,-2,-2,140,1220,False,False,1220
14259,6,-2,3,1080,1090,-2,1,11,5,4,10,1220,False,False,1220
14260,7,4,-2,1090,1230,11,-2,-2,-2,-2,140,1220,False,False,1220
14261,8,-2,4,1230,1240,-2,11,11,5,4,10,1220,False,False,1220
14262,9,5,-2,1240,1260,11,-2,-2,-2,-2,20,1220,False,False,1220
14263,10,-2,5,1260,1270,-2,11,1,5,4,10,1220,False,False,1220
14264,11,6,-2,1270,1440,1,-2,-2,-2,-2,170,1220,False,False,1220
14304,1,1,-2,0,860,1,-2,-2,-2,-2,860,1224,False,False,1224
14305,2,-2,1,860,869,-2,1,3,6,1,9,1224,False,False,1224
14306,3,2,-2,869,990,3,-2,-2,-2,-2,121,1224,False,True,1224
14307,4,-2,2,990,997,-2,3,13,6,1,7,1224,False,False,1224
14308,5,3,-2,997,1005,13,-2,-2,-2,-2,8,1224,False,False,1224
14309,6,-2,3,1005,1015,-2,13,3,6,1,10,1224,False,False,1224
14310,7,4,-2,1015,1382,3,-2,-2,-2,-2,367,1224,False,True,1224
14311,8,-2,4,1382,1393,-2,3,1,6,1,11,1224,False,False,1224
14312,9,5,-2,1393,1440,1,-2,-2,-2,-2,47,1224,False,False,1224
14369,1,1,-2,0,460,1,-2,-2,-2,-2,460,1229,False,False,1229
14370,2,-2,1,460,485,-2,1,3,3,2,25,1229,False,False,1229
14371,3,2,-2,485,990,3,-2,-2,-2,-2,505,1229,False,True,1229
14372,4,-2,2,990,1005,-2,3,11,3,2,15,1229,False,False,1229
14373,5,3,-2,1005,1015,11,-2,-2,-2,-2,10,1229,False,False,1229
14374,6,-2,3,1015,1023,-2,11,1,3,2,8,1229,False,False,1229
14375,7,4,-2,1023,1440,1,-2,-2,-2,-2,417,1229,False,False,1229
14376,1,1,-2,0,660,1,-2,-2,-2,-2,660,1230,False,False,1230
14377,2,-2,1,660,680,-2,1,11,4,1,20,1230,False,False,1230
14378,3,2,-2,680,690,11,-2,-2,-2,-2,10,1230,False,False,1230
14379,4,-2,2,690,695,-2,11,11,4,1,5,1230,False,False,1230
14380,5,3,-2,695,705,11,-2,-2,-2,-2,10,1230,False,False,1230
14381,6,-2,3,705,710,-2,11,3,4,1,5,1230,False,False,1230
14382,7,4,-2,710,785,3,-2,-2,-2,-2,75,1230,False,True,1230
14383,8,-2,4,785,795,-2,3,11,4,1,10,1230,False,False,1230
14384,9,5,-2,795,810,11,-2,-2,-2,-2,15,1230,False,False,1230
14385,10,-2,5,810,820,-2,11,1,4,1,10,1230,False,False,1230
14386,11,6,-2,820,1025,1,-2,-2,-2,-2,205,1230,False,False,1230
14387,12,-2,6,1025,1030,-2,1,6,4,3,5,1230,False,False,1230
14388,13,7,-2,1030,1040,6,-2,-2,-2,-2,10,1230,False,False,1230
14389,14,-2,7,1040,1055,-2,6,13,4,3,15,1230,False,False,1230
14390,15,8,-2,1055,1180,13,-2,-2,-2,-2,125,1230,False,False,1230
14391,16,-2,8,1180,1195,-2,13,1,4,3,15,1230,False,False,1230
14392,17,9,-2,1195,1440,1,-2,-2,-2,-2,245,1230,False,False,1230
14393,1,1,-2,0,480,1,-2,-2,-2,-2,480,1230,False,False,1230
14394,2,-2,1,480,525,-2,1,13,6,1,45,1230,False,False,1230
14395,3,2,-2,525,540,13,-2,-2,-2,-2,15,1230,False,False,1230
14396,4,-2,2,540,585,-2,13,1,6,1,45,1230,False,False,1230
14397,5,3,-2,585,1440,1,-2,-2,-2,-2,855,1230,False,False,1230
14398,1,1,-2,0,480,3,-2,-2,-2,-2,480,1231,False,True,1231
14399,2,-2,1,480,482,-2,3,3,6,1,2,1231,False,False,1231
14400,3,2,-2,482,1050,3,-2,-2,-2,-2,568,1231,False,True,1231
14401,4,-2,2,1050,1052,-2,3,1,6,1,2,1231,False,False,1231
14402,5,3,-2,1052,1440,1,-2,-2,-2,-2,388,1231,False,False,1231
14451,1,1,-2,0,780,2,-2,-2,-2,-2,780,1238,False,True,1238
14452,2,-2,1,780,788,-2,2,13,3,1,8,1238,False,False,1238
